,id,player,year,stint,team,lg,g,ab,r,h,X2b,X3b,hr,rbi,sb,cs,bb,so,ibb,hbp,sh,sf,gidp
18998,74660,sojolu01,1996,2,NYA,AL,18,40,3,11,2,0,0,5.0,0.0,0.0,1,4.0,0.0,0.0,2.0,1.0,2.0
18999,74668,stairma01,1996,1,OAK,AL,61,137,21,38,5,1,10,23.0,1.0,1.0,19,23.0,2.0,1.0,0.0,1.0,2.0
19000,74669,stanlmi02,1996,1,BOS,AL,121,397,73,107,20,1,24,69.0,2.0,0.0,69,62.0,3.0,5.0,0.0,2.0,8.0
19001,74670,stantmi02,1996,1,BOS,AL,59,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
19002,74671,stantmi02,1996,2,TEX,AL,22,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
19003,74678,stinnke01,1996,1,ML4,AL,14,26,1,2,0,0,0,0.0,0.0,0.0,2,11.0,0.0,1.0,0.0,0.0,0.0
19004,74680,strawda01,1996,1,NYA,AL,63,202,35,53,13,0,11,36.0,6.0,5.0,31,55.0,5.0,1.0,0.0,3.0,3.0
19005,74682,suppaje01,1996,1,BOS,AL,8,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
19006,74683,surhobj01,1996,1,BAL,AL,143,537,74,157,27,6,21,82.0,0.0,1.0,47,79.0,8.0,3.0,2.0,1.0,7.0
19007,74686,swindgr01,1996,2,CLE,AL,13,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
19008,74687,tapanke01,1996,1,CHA,AL,34,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
19009,74689,tartada01,1996,1,CHA,AL,132,472,58,120,23,3,27,101.0,1.0,2.0,64,128.0,4.0,0.0,0.0,5.0,10.0
19010,74691,tavarju01,1996,1,CLE,AL,51,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
19011,74695,thomafr04,1996,1,CHA,AL,141,527,110,184,26,0,40,134.0,1.0,1.0,109,70.0,26.0,5.0,0.0,8.0,25.0
19012,74697,thomeji01,1996,1,CLE,AL,151,505,122,157,28,5,38,116.0,2.0,2.0,123,141.0,8.0,6.0,0.0,2.0,13.0
19013,74700,timlimi01,1996,1,TOR,AL,59,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
19014,74703,trammal01,1996,1,DET,AL,66,193,16,45,2,0,1,16.0,6.0,0.0,10,27.0,0.0,0.0,1.0,3.0,3.0
19015,74710,valenjo03,1996,1,ML4,AL,154,552,90,143,33,7,24,95.0,17.0,4.0,66,145.0,9.0,0.0,6.0,4.0,4.0
19016,74717,vaughgr01,1996,1,ML4,AL,102,375,78,105,16,0,31,95.0,5.0,2.0,58,99.0,4.0,4.0,0.0,5.0,6.0
19017,74719,velarra01,1996,1,CAL,AL,136,530,82,151,27,3,14,54.0,7.0,7.0,70,118.0,0.0,5.0,4.0,2.0,7.0
19018,74720,venturo01,1996,1,CHA,AL,158,586,96,168,31,2,34,105.0,1.0,3.0,78,81.0,10.0,2.0,0.0,8.0,18.0
19019,74722,villoro01,1996,2,ML4,AL,23,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
19020,74724,violafr01,1996,1,TOR,AL,6,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
19021,74726,vizcajo01,1996,2,CLE,AL,48,179,23,51,5,2,0,13.0,6.0,2.0,7,24.0,0.0,0.0,4.0,1.0,2.0
19022,74727,vizquom01,1996,1,CLE,AL,151,542,98,161,36,1,9,64.0,35.0,9.0,56,42.0,0.0,4.0,12.0,9.0,10.0
19023,74731,wakefti01,1996,1,BOS,AL,32,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
19024,74734,walketo04,1996,1,MIN,AL,25,82,8,21,6,0,0,6.0,2.0,0.0,4,13.0,0.0,0.0,0.0,3.0,4.0
19025,74735,wallati01,1996,1,CAL,AL,57,190,23,45,7,0,8,20.0,1.0,0.0,18,47.0,2.0,1.0,0.0,0.0,3.0
19026,74739,weathda01,1996,2,NYA,AL,11,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
19027,74741,wellsda01,1996,1,BAL,AL,34,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
19028,74744,whitema01,1996,3,SEA,AL,40,140,31,42,7,0,12,33.0,2.0,1.0,21,40.0,4.0,2.0,0.0,0.0,1.0
19029,74748,wickmbo01,1996,1,NYA,AL,58,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
19030,74749,wickmbo01,1996,2,ML4,AL,12,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
19031,74751,willibe02,1996,1,NYA,AL,143,551,108,168,26,7,29,102.0,17.0,4.0,82,72.0,8.0,0.0,1.0,7.0,15.0
19032,74754,willige02,1996,1,NYA,AL,99,233,37,63,15,4,5,30.0,7.0,8.0,15,39.0,2.0,4.0,1.0,5.0,7.0
19033,74755,willige02,1996,2,ML4,AL,26,92,6,19,4,0,0,4.0,3.0,1.0,4,18.0,1.0,1.0,2.0,0.0,1.0
19034,74758,williwo02,1996,1,TOR,AL,12,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
19035,74761,witasja01,1996,1,OAK,AL,12,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
19036,74762,wittbo01,1996,1,TEX,AL,33,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
19037,74769,zaungr01,1996,1,BAL,AL,50,108,16,25,8,1,1,13.0,0.0,0.0,11,15.0,2.0,2.0,0.0,2.0,3.0
19038,74770,zeileto01,1996,2,BAL,AL,29,117,17,28,8,0,5,19.0,0.0,0.0,15,16.0,0.0,0.0,0.0,0.0,2.0
19039,74778,aloumo01,1996,1,MON,NL,143,540,87,152,28,2,21,96.0,9.0,4.0,49,83.0,7.0,2.0,0.0,7.0,15.0
19040,74786,ashbyan01,1996,1,SDN,NL,25,45,6,11,5,0,0,5.0,0.0,0.0,0,13.0,0.0,0.0,9.0,1.0,0.0
19041,74788,astacpe01,1996,1,LAN,NL,35,68,1,6,0,0,0,3.0,0.0,0.0,1,28.0,0.0,0.0,8.0,0.0,0.0
19042,74792,ausmubr01,1996,1,SDN,NL,50,149,16,27,4,0,1,13.0,1.0,4.0,13,27.0,0.0,3.0,1.0,0.0,4.0
19043,74795,baergca01,1996,2,NYN,NL,26,83,5,16,3,0,2,11.0,0.0,0.0,5,2.0,0.0,2.0,0.0,1.0,8.0
19044,74796,bagweje01,1996,1,HOU,NL,162,568,111,179,48,2,31,120.0,21.0,7.0,135,114.0,20.0,10.0,0.0,6.0,15.0
19045,74815,bellda01,1996,1,SLN,NL,62,145,12,31,6,0,1,9.0,1.0,1.0,10,22.0,2.0,1.0,0.0,1.0,3.0
19046,74817,bellira01,1996,1,ATL,NL,87,142,9,24,7,0,0,3.0,3.0,1.0,2,22.0,0.0,0.0,3.0,1.0,6.0
19047,74818,bellja01,1996,1,PIT,NL,151,527,65,132,29,3,13,71.0,6.0,4.0,54,108.0,5.0,5.0,6.0,6.0,10.0
19048,74821,benesan01,1996,1,SLN,NL,36,73,5,11,4,0,0,6.0,0.0,0.0,1,37.0,0.0,0.0,9.0,2.0,0.0
19049,74828,bicheda01,1996,1,COL,NL,159,633,114,198,39,3,31,141.0,31.0,12.0,45,105.0,4.0,6.0,0.0,10.0,18.0
19050,74829,bielemi01,1996,1,ATL,NL,40,10,1,1,0,0,0,1.0,0.0,0.0,2,5.0,0.0,0.0,0.0,0.0,0.0
19051,74830,biggicr01,1996,1,HOU,NL,162,605,113,174,24,4,15,75.0,25.0,7.0,75,72.0,0.0,27.0,8.0,8.0,10.0
19052,74838,bondsba01,1996,1,SFN,NL,158,517,122,159,27,3,42,129.0,40.0,7.0,151,76.0,30.0,1.0,0.0,6.0,11.0
19053,74839,boonebr01,1996,1,CIN,NL,142,520,56,121,21,3,12,69.0,3.0,2.0,31,100.0,0.0,3.0,5.0,9.0,9.0
19054,74842,bordepa01,1996,1,SLN,NL,26,69,3,22,3,0,0,4.0,0.0,1.0,1,14.0,0.0,0.0,1.0,0.0,1.0
19055,74856,brownke01,1996,1,FLO,NL,34,75,1,9,1,0,0,3.0,0.0,0.0,6,28.0,0.0,0.0,4.0,0.0,1.0
19056,74861,burbada01,1996,1,CIN,NL,34,67,3,7,0,0,2,5.0,0.0,0.0,3,26.0,0.0,0.0,3.0,0.0,2.0
19057,74862,burkejo03,1996,1,FLO,NL,24,52,2,9,2,0,0,1.0,0.0,0.0,0,17.0,0.0,0.0,3.0,0.0,0.0
19058,74864,burksel01,1996,1,COL,NL,156,613,142,211,45,8,40,128.0,32.0,6.0,61,114.0,2.0,6.0,3.0,2.0,19.0
19059,74867,butlebr01,1996,1,LAN,NL,34,131,22,35,1,1,0,8.0,8.0,3.0,9,22.0,0.0,1.0,1.0,3.0,1.0
19060,74869,caminke01,1996,1,SDN,NL,146,546,109,178,37,2,40,130.0,11.0,5.0,78,99.0,16.0,4.0,0.0,10.0,15.0
19061,74871,candito01,1996,1,LAN,NL,28,45,3,4,0,0,0,2.0,0.0,0.0,0,14.0,0.0,1.0,9.0,1.0,1.0
19062,74883,castivi02,1996,1,COL,NL,160,629,97,191,34,0,40,113.0,7.0,2.0,35,88.0,7.0,5.0,0.0,4.0,20.0
19063,74895,claytro01,1996,1,SLN,NL,129,491,64,136,20,4,6,35.0,33.0,15.0,33,89.0,4.0,1.0,2.0,4.0,13.0
19064,74898,colbrgr01,1996,1,FLO,NL,141,511,60,146,26,2,16,69.0,4.0,5.0,25,76.0,1.0,14.0,0.0,5.0,22.0
19065,74900,coninje01,1996,1,FLO,NL,157,597,84,175,32,2,26,95.0,1.0,4.0,62,121.0,1.0,4.0,0.0,7.0,17.0
19066,74903,cormirh01,1996,1,MON,NL,33,43,2,8,0,1,0,4.0,0.0,0.0,2,12.0,0.0,0.0,11.0,0.0,0.0
19067,74911,darwida01,1996,1,PIT,NL,19,39,2,8,4,0,1,3.0,0.0,0.0,0,19.0,0.0,0.0,5.0,0.0,1.0
19068,74912,darwida01,1996,2,HOU,NL,15,10,0,1,0,0,0,0.0,1.0,0.0,0,8.0,0.0,0.0,2.0,0.0,0.0
19069,74914,daultda01,1996,1,PHI,NL,5,12,3,2,0,0,0,0.0,0.0,0.0,7,5.0,0.0,1.0,0.0,0.0,1.0
19070,74915,daviser01,1996,1,CIN,NL,129,415,81,119,20,0,26,83.0,23.0,9.0,70,121.0,3.0,6.0,1.0,4.0,8.0
19071,74916,dawsoan01,1996,1,FLO,NL,42,58,6,16,2,0,2,14.0,0.0,0.0,2,13.0,0.0,1.0,0.0,0.0,1.0
19072,74934,dunstsh01,1996,1,SFN,NL,82,287,27,86,12,2,5,25.0,8.0,0.0,13,40.0,0.0,1.0,5.0,1.0,8.0
19073,74939,eckerde01,1996,1,SLN,NL,63,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
19074,74941,eisenji01,1996,1,PHI,NL,113,338,45,122,24,3,3,41.0,11.0,1.0,31,32.0,9.0,1.0,0.0,3.0,7.0
19075,74948,evereca01,1996,1,NYN,NL,101,192,29,46,8,1,1,16.0,6.0,0.0,21,53.0,2.0,4.0,1.0,1.0,4.0
19076,74950,fasseje01,1996,1,MON,NL,34,64,5,6,0,0,0,4.0,1.0,0.0,8,32.0,0.0,0.0,14.0,1.0,0.0
19077,74953,fernasi01,1996,1,PHI,NL,11,19,0,2,1,0,0,2.0,0.0,0.0,3,10.0,0.0,0.0,2.0,1.0,0.0
19078,74954,finlest01,1996,1,SDN,NL,161,655,126,195,45,9,30,95.0,22.0,8.0,56,87.0,5.0,4.0,1.0,5.0,20.0
19079,74955,flahejo01,1996,2,SDN,NL,72,264,22,80,12,0,9,41.0,2.0,3.0,9,36.0,1.0,2.0,1.0,3.0,8.0
19080,74956,fletcda01,1996,1,MON,NL,127,394,41,105,22,0,12,57.0,0.0,0.0,27,42.0,4.0,6.0,1.0,3.0,13.0
19081,74958,floydcl01,1996,1,MON,NL,117,227,29,55,15,4,6,26.0,7.0,1.0,30,52.0,1.0,5.0,1.0,3.0,3.0
19082,74963,francjo01,1996,1,NYN,NL,51,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
19083,74968,gaettga01,1996,1,SLN,NL,141,522,71,143,27,4,23,80.0,2.0,2.0,35,97.0,6.0,8.0,4.0,5.0,10.0
19084,74969,gagnegr01,1996,1,LAN,NL,128,428,48,109,13,2,10,55.0,4.0,2.0,50,93.0,11.0,2.0,4.0,3.0,6.0
19085,74970,galaran01,1996,1,COL,NL,159,626,119,190,39,3,47,150.0,18.0,8.0,40,157.0,3.0,17.0,0.0,8.0,6.0
19086,74972,gantro01,1996,1,SLN,NL,122,419,74,103,14,2,30,82.0,13.0,4.0,73,98.0,5.0,3.0,1.0,4.0,9.0
19087,74980,glavito02,1996,1,ATL,NL,39,76,8,22,4,0,0,3.0,0.0,0.0,5,17.0,0.0,0.0,15.0,0.0,2.0
19088,74982,gomezch02,1996,2,SDN,NL,89,328,32,86,16,1,3,29.0,2.0,2.0,39,64.0,1.0,6.0,3.0,2.0,11.0
19089,74984,gonzalu01,1996,1,CHN,NL,146,483,70,131,30,4,15,79.0,9.0,6.0,61,49.0,8.0,4.0,1.0,6.0,13.0
19090,74986,gracema01,1996,1,CHN,NL,142,547,88,181,39,1,9,75.0,2.0,3.0,62,41.0,8.0,1.0,0.0,6.0,18.0
19091,74988,graffto01,1996,1,ATL,NL,22,46,7,8,1,1,0,2.0,0.0,0.0,4,13.0,0.0,1.0,0.0,1.0,0.0
19092,74992,grissma02,1996,1,ATL,NL,158,671,106,207,32,10,23,74.0,28.0,11.0,41,73.0,6.0,3.0,4.0,4.0,12.0
19093,74996,guthrma01,1996,1,LAN,NL,66,3,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
19094,74999,gwynnto01,1996,1,SDN,NL,116,451,67,159,27,2,3,50.0,11.0,4.0,39,17.0,12.0,1.0,1.0,6.0,17.0
19095,75009,hanseda01,1996,1,LAN,NL,80,104,7,23,1,0,0,6.0,0.0,0.0,11,22.0,1.0,0.0,0.0,1.0,4.0
19096,75011,harnipe01,1996,1,NYN,NL,32,55,3,5,1,0,0,1.0,0.0,0.0,2,18.0,0.0,0.0,10.0,1.0,0.0
19097,75012,harrile01,1996,1,CIN,NL,125,302,33,86,17,2,5,32.0,14.0,6.0,21,31.0,1.0,1.0,6.0,3.0,3.0
19098,75016,hayesch01,1996,1,PIT,NL,128,459,51,114,21,2,10,62.0,6.0,0.0,36,78.0,4.0,0.0,2.0,3.0,16.0
19099,75018,helliri01,1996,2,FLO,NL,5,9,1,1,0,0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0
19100,75019,henderi01,1996,1,SDN,NL,148,465,110,112,17,2,9,29.0,37.0,15.0,125,90.0,2.0,10.0,0.0,2.0,5.0
19101,75024,hernajo01,1996,1,CHN,NL,131,331,52,80,14,1,10,41.0,4.0,0.0,24,97.0,4.0,1.0,5.0,2.0,10.0
19102,75028,hillgl01,1996,1,SFN,NL,98,379,56,106,26,0,19,67.0,6.0,3.0,33,95.0,3.0,6.0,0.0,3.0,6.0
19103,75029,hoffmtr01,1996,1,SDN,NL,70,8,0,0,0,0,0,0.0,0.0,0.0,0,4.0,0.0,0.0,1.0,0.0,0.0
19104,75031,hollato01,1996,1,LAN,NL,149,478,64,139,26,4,12,59.0,21.0,6.0,41,93.0,1.0,2.0,3.0,2.0,2.0
19105,75032,holmeda01,1996,1,COL,NL,62,2,0,0,0,0,0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0
19106,75034,honeyri01,1996,1,SLN,NL,61,1,0,0,0,0,0,1.0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,0.0
19107,75050,incavpe01,1996,1,PHI,NL,99,269,33,63,7,2,16,42.0,2.0,0.0,30,82.0,2.0,3.0,0.0,0.0,6.0
19108,75052,jacksda02,1996,1,SLN,NL,13,9,1,3,2,0,0,4.0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0
19109,75053,jarvike01,1996,1,CIN,NL,24,36,2,6,1,0,0,1.0,0.0,0.0,0,12.0,0.0,0.0,8.0,0.0,1.0
19110,75054,javiest01,1996,1,SFN,NL,71,274,44,74,25,0,2,22.0,14.0,2.0,25,51.0,0.0,2.0,5.0,0.0,4.0
19111,75055,jeffegr01,1996,1,PHI,NL,104,404,59,118,17,3,7,51.0,20.0,6.0,36,21.0,6.0,1.0,0.0,5.0,9.0
19112,75061,johnsla03,1996,1,NYN,NL,160,682,117,227,31,21,9,69.0,50.0,12.0,33,40.0,8.0,1.0,3.0,5.0,8.0
19113,75068,jonesdo01,1996,1,CHN,NL,28,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
19114,75070,jonesto02,1996,1,HOU,NL,51,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
19115,75071,jordabr01,1996,1,SLN,NL,140,513,82,159,36,1,17,104.0,22.0,5.0,29,84.0,4.0,7.0,2.0,9.0,6.0
19116,75074,joynewa01,1996,1,SDN,NL,121,433,59,120,29,1,8,65.0,5.0,3.0,69,71.0,7.0,3.0,1.0,4.0,6.0
19117,75077,justida01,1996,1,ATL,NL,40,140,23,45,9,0,6,25.0,1.0,1.0,21,22.0,1.0,1.0,0.0,2.0,5.0
19118,75081,kentje01,1996,1,NYN,NL,89,335,45,97,20,1,9,39.0,4.0,3.0,21,56.0,1.0,1.0,1.0,3.0,7.0
19119,75087,kleskry01,1996,1,ATL,NL,153,528,90,149,21,4,34,93.0,6.0,3.0,68,129.0,10.0,2.0,0.0,4.0,10.0
19120,75090,lankfra01,1996,1,SLN,NL,149,545,100,150,36,8,21,86.0,35.0,7.0,79,133.0,10.0,3.0,1.0,7.0,12.0
19121,75093,larkiba01,1996,1,CIN,NL,152,517,117,154,32,4,33,89.0,36.0,10.0,96,52.0,3.0,7.0,0.0,7.0,20.0
19122,75096,leiteal01,1996,1,FLO,NL,33,70,3,7,0,0,0,1.0,0.0,0.0,4,45.0,0.0,0.0,7.0,0.0,1.0
19123,75106,loaizes01,1996,1,PIT,NL,11,17,1,2,0,0,0,1.0,0.0,0.0,0,2.0,0.0,0.0,5.0,0.0,1.0
19124,75109,lopezja01,1996,1,ATL,NL,138,489,56,138,19,1,23,69.0,1.0,6.0,28,84.0,5.0,3.0,1.0,5.0,17.0
19125,75114,mabryjo01,1996,1,SLN,NL,151,543,63,161,30,2,13,74.0,3.0,2.0,37,84.0,11.0,3.0,3.0,5.0,21.0
19126,75116,maddugr01,1996,1,ATL,NL,35,68,6,10,2,0,0,2.0,0.0,0.0,3,12.0,0.0,0.0,11.0,0.0,0.0
19127,75118,magadda01,1996,1,CHN,NL,78,169,23,43,10,0,3,17.0,0.0,2.0,29,23.0,3.0,0.0,1.0,2.0,3.0
19128,75128,martipe02,1996,1,MON,NL,33,64,5,6,1,0,0,4.0,0.0,0.0,4,29.0,0.0,1.0,16.0,0.0,0.0
19129,75136,maynebr01,1996,1,NYN,NL,70,99,9,26,6,0,1,6.0,0.0,1.0,12,22.0,1.0,0.0,2.0,0.0,4.0
19130,75139,mcelrch01,1996,1,CIN,NL,12,2,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
19131,75140,mcgeewi01,1996,1,SLN,NL,123,309,52,95,15,2,5,41.0,5.0,2.0,18,60.0,2.0,2.0,1.0,1.0,8.0
19132,75141,mcgrifr01,1996,1,ATL,NL,159,617,81,182,37,1,28,107.0,7.0,3.0,68,116.0,12.0,2.0,0.0,4.0,20.0
19133,75146,merceor01,1996,1,PIT,NL,120,453,69,130,24,1,17,80.0,8.0,4.0,51,74.0,5.0,0.0,0.0,3.0,9.0
19134,75147,micelda01,1996,1,PIT,NL,44,13,0,0,0,0,0,0.0,0.0,0.0,0,4.0,0.0,0.0,0.0,0.0,0.0
19135,75154,mitchke01,1996,2,CIN,NL,37,114,18,37,11,0,6,26.0,0.0,0.0,26,16.0,2.0,0.0,0.0,1.0,5.0
19136,75158,mondera01,1996,1,LAN,NL,157,634,98,188,40,7,24,88.0,14.0,7.0,32,122.0,9.0,5.0,0.0,2.0,6.0
19137,75164,morgami01,1996,1,SLN,NL,18,33,1,2,0,0,0,0.0,0.0,0.0,0,14.0,0.0,0.0,9.0,0.0,0.0
19138,75165,morgami01,1996,2,CIN,NL,5,7,0,0,0,0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,2.0,0.0,0.0
19139,75172,mulhote01,1996,1,PHI,NL,21,45,2,8,1,0,1,2.0,0.0,0.0,0,20.0,0.0,0.0,4.0,0.0,0.0
19140,75180,neaglde01,1996,1,PIT,NL,30,55,3,10,1,0,0,2.0,0.0,0.0,1,15.0,0.0,0.0,16.0,1.0,0.0
19141,75181,neaglde01,1996,2,ATL,NL,6,14,0,2,0,0,0,2.0,0.0,0.0,1,3.0,0.0,0.0,0.0,0.0,0.0
19142,75188,olivejo01,1996,1,CIN,NL,106,289,31,70,12,1,11,46.0,2.0,0.0,28,54.0,6.0,2.0,3.0,3.0,8.0
19143,75189,olsongr01,1996,2,HOU,NL,9,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
19144,75205,parkch01,1996,1,LAN,NL,48,19,0,1,0,0,0,2.0,0.0,0.0,1,9.0,0.0,0.0,3.0,0.0,0.0
19145,75212,penaal01,1996,1,FLO,NL,4,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
19146,75213,pendlte01,1996,1,FLO,NL,111,406,30,102,20,1,7,58.0,0.0,2.0,26,75.0,5.0,3.0,1.0,5.0,10.0
19147,75214,pendlte01,1996,2,ATL,NL,42,162,21,33,6,0,4,17.0,2.0,1.0,15,36.0,1.0,0.0,0.0,0.0,8.0
19148,75218,perezne01,1996,1,COL,NL,17,45,4,7,2,0,0,3.0,2.0,2.0,0,8.0,0.0,0.0,1.0,0.0,2.0
19149,75226,piazzmi01,1996,1,LAN,NL,148,547,87,184,16,0,36,105.0,0.0,3.0,81,93.0,21.0,1.0,0.0,2.0,21.0
19150,75227,plesada01,1996,1,PIT,NL,73,5,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
19151,75228,polonlu01,1996,2,ATL,NL,22,31,3,13,0,0,0,2.0,1.0,1.0,1,3.0,0.0,0.0,0.0,1.0,0.0
19152,75229,pooleji02,1996,2,SFN,NL,35,2,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
19153,75230,portuma01,1996,1,CIN,NL,28,48,4,8,1,0,0,1.0,0.0,0.0,1,11.0,0.0,0.0,7.0,0.0,1.0
19154,75232,princto01,1996,1,LAN,NL,40,64,6,19,6,0,1,11.0,0.0,0.0,6,15.0,2.0,2.0,3.0,2.0,0.0
19155,75239,reedje02,1996,1,COL,NL,116,341,34,97,20,1,8,37.0,2.0,2.0,43,65.0,8.0,2.0,6.0,3.0,8.0
19156,75241,reedst01,1996,1,COL,NL,70,3,0,1,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
19157,75244,remlimi01,1996,1,CIN,NL,19,7,0,1,0,0,0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,0.0,0.0
19158,75261,sanchre01,1996,1,CHN,NL,95,289,28,61,9,0,1,12.0,7.0,1.0,22,42.0,6.0,3.0,8.0,2.0,6.0
19159,75262,sandbry01,1996,1,CHN,NL,150,554,85,135,28,4,25,92.0,12.0,8.0,54,116.0,4.0,7.0,1.0,5.0,9.0
19160,75263,sandere02,1996,1,CIN,NL,81,287,49,72,17,1,14,33.0,24.0,8.0,44,86.0,4.0,2.0,0.0,1.0,8.0
19161,75266,santibe01,1996,1,PHI,NL,136,481,71,127,21,2,30,85.0,2.0,0.0,49,104.0,7.0,1.0,0.0,2.0,8.0
19162,75269,schilcu01,1996,1,PHI,NL,28,63,1,11,1,0,0,4.0,0.0,0.0,1,24.0,0.0,0.0,7.0,0.0,1.0
19163,75270,schmija01,1996,1,ATL,NL,13,19,1,0,0,0,0,1.0,0.0,0.0,2,9.0,0.0,0.0,1.0,0.0,0.0
19164,75271,schmija01,1996,2,PIT,NL,6,12,0,1,0,0,0,2.0,0.0,0.0,0,6.0,0.0,0.0,1.0,0.0,0.0
19165,75278,seguida01,1996,1,MON,NL,115,416,69,119,30,1,11,58.0,4.0,4.0,60,54.0,4.0,0.0,0.0,1.0,8.0
19166,75280,servisc01,1996,1,CIN,NL,34,5,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
19167,75283,sheffga01,1996,1,FLO,NL,161,519,118,163,33,1,42,120.0,16.0,9.0,142,66.0,19.0,10.0,0.0,6.0,16.0
19168,75292,smithle02,1996,2,CIN,NL,43,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
19169,75293,smithoz01,1996,1,SLN,NL,82,227,36,64,10,2,2,18.0,7.0,5.0,25,9.0,0.0,2.0,7.0,0.0,5.0
19170,75294,smithza01,1996,1,PIT,NL,16,26,2,4,0,0,0,3.0,0.0,0.0,0,6.0,0.0,0.0,2.0,0.0,0.0
19171,75295,smoltjo01,1996,1,ATL,NL,35,78,3,17,3,0,1,12.0,0.0,0.0,3,26.0,0.0,1.0,15.0,1.0,0.0
19172,75297,sosasa01,1996,1,CHN,NL,124,498,84,136,21,2,40,100.0,18.0,5.0,34,134.0,6.0,5.0,0.0,4.0,14.0
19173,75301,sprinru01,1996,1,PHI,NL,51,17,1,1,0,0,0,0.0,0.0,0.0,0,12.0,0.0,0.0,2.0,0.0,1.0
19174,75305,stottto01,1996,1,SLN,NL,34,66,8,15,0,0,0,2.0,1.0,1.0,7,27.0,0.0,0.0,9.0,0.0,0.0
19175,75310,sweenma01,1996,1,SLN,NL,98,170,32,45,9,0,3,22.0,3.0,0.0,33,29.0,2.0,1.0,5.0,0.0,4.0
19176,75312,swindgr01,1996,1,HOU,NL,8,6,0,2,1,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
19177,75322,thompmi02,1996,1,LAN,NL,48,51,2,6,1,0,0,1.0,1.0,1.0,6,10.0,0.0,0.0,0.0,0.0,1.0
19178,75323,thompmi02,1996,2,COL,NL,14,15,1,1,1,0,0,2.0,0.0,0.0,1,3.0,0.0,0.0,0.0,0.0,0.0
19179,75328,trachst01,1996,1,CHN,NL,31,66,3,7,2,0,1,5.0,0.0,0.0,1,20.0,0.0,0.0,6.0,0.0,0.0
19180,75332,valdeis01,1996,1,LAN,NL,33,70,6,10,1,0,0,2.0,0.0,0.0,1,25.0,0.0,0.0,13.0,0.0,1.0
19181,75335,valenfe01,1996,1,SDN,NL,36,63,4,9,2,0,0,2.0,0.0,0.0,0,15.0,0.0,0.0,3.0,0.0,0.0
